id,name,height,weight,base_experience,order,genus,generation,is_legendary,is_mythical,is_baby,color,shape,habitat,growth_rate,capture_rate,base_happiness,gender_rate,hatch_counter,has_gender_differences,forms_switchable,type_1,type_2,stat_hp,stat_attack,stat_defense,stat_special_attack,stat_special_defense,stat_speed,stat_total,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,evolves_from,evolution_chain_id,total_moves,sprite_front_default,sprite_front_shiny,sprite_official_artwork,in_red,in_blue,in_yellow,in_gold,in_silver,in_crystal,in_ruby,in_sapphire,in_emerald,in_firered,in_leafgreen,in_diamond,in_pearl,in_platinum,in_heartgold,in_soulsilver,in_black,in_white,in_black2,in_white2,in_x,in_y,in_omega_ruby,in_alpha_sapphire,in_sun,in_moon,in_ultra_sun,in_ultra_moon,in_lets_go_pikachu,in_lets_go_eevee,in_sword,in_shield,in_brilliant_diamond,in_shining_pearl,in_legends_arceus,in_scarlet,in_violet,pokedex_entry
10013,castform-sunny,3,8,147,465,Weather pokemon,iii,FALSE,FALSE,FALSE,gray,ball,grassland,medium,45,70,4,25,FALSE,TRUE,fire,,70,70,70,70,70,70,420,forecast,,,fairy,indeterminate,,179,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10013.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10013.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CASTFORM's appearance changes with the weather. This pokemon gained the ability to use the vast power of nature to protect its tiny body.
10014,castform-rainy,3,8,147,466,Weather pokemon,iii,FALSE,FALSE,FALSE,gray,ball,grassland,medium,45,70,4,25,FALSE,TRUE,water,,70,70,70,70,70,70,420,forecast,,,fairy,indeterminate,,179,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10014.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CASTFORM's appearance changes with the weather. This pokemon gained the ability to use the vast power of nature to protect its tiny body.
10015,castform-snowy,3,8,147,467,Weather pokemon,iii,FALSE,FALSE,FALSE,gray,ball,grassland,medium,45,70,4,25,FALSE,TRUE,ice,,70,70,70,70,70,70,420,forecast,,,fairy,indeterminate,,179,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10015.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CASTFORM's appearance changes with the weather. This pokemon gained the ability to use the vast power of nature to protect its tiny body.
10016,basculin-blue-striped,10,180,161,667,Hostile pokemon,v,FALSE,FALSE,FALSE,green,fish,,medium,25,70,4,40,FALSE,FALSE,water,,70,92,65,80,55,98,460,rock-head,adaptability,mold-breaker,water2,,,280,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/550-blue-striped.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10016.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Red and blue Basculin get along so poorly, they'll start fighting instantly. These pokemon are very hostile."
10017,darmanitan-zen,13,929,189,674,Blazing pokemon,v,FALSE,FALSE,FALSE,red,quadruped,,medium-slow,60,70,4,20,FALSE,TRUE,fire,psychic,105,30,105,140,105,55,540,sheer-force,zen-mode,zen-mode,ground,,darumaka,282,89,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/555-zen.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10017.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Its internal fire burns at 2,500° F, making enough power that it can destroy a dump truck with one punch."
10018,meloetta-pirouette,6,65,270,778,Melody pokemon,v,FALSE,TRUE,FALSE,white,humanoid,,slow,3,100,-1,120,FALSE,TRUE,normal,fighting,100,128,90,77,77,128,600,serene-grace,,,no-eggs,,,335,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/648-pirouette.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10018.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.
10019,tornadus-therian,14,630,290,765,Cyclone pokemon,v,TRUE,FALSE,FALSE,green,arms,,slow,3,90,0,120,FALSE,TRUE,flying,,79,100,80,110,90,121,580,regenerator,,,no-eggs,,,328,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/641-therian.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10019.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.
10020,thundurus-therian,30,610,290,767,Bolt Strike pokemon,v,TRUE,FALSE,FALSE,blue,arms,,slow,3,90,0,120,FALSE,TRUE,electric,flying,79,105,70,145,80,101,580,volt-absorb,,,no-eggs,,,329,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/642-therian.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10020.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Countless charred remains mar the landscape of places through which Thundurus has passed.
10021,landorus-therian,13,680,300,771,Abundance pokemon,v,TRUE,FALSE,FALSE,brown,arms,,slow,3,90,0,120,FALSE,TRUE,ground,flying,89,145,90,105,80,91,600,intimidate,,,no-eggs,,,332,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/645-therian.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10021.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lands visited by Landorus grant such bountiful crops that it has been hailed as “The Guardian of the Fields.”
10022,kyurem-black,33,3250,350,774,Boundary pokemon,v,TRUE,FALSE,FALSE,gray,upright,,slow,3,0,-1,120,FALSE,TRUE,dragon,ice,125,170,100,120,90,95,700,teravolt,,,no-eggs,,,333,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/646-black.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10022.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out."
10023,kyurem-white,36,3250,350,773,Boundary pokemon,v,TRUE,FALSE,FALSE,gray,upright,,slow,3,0,-1,120,FALSE,TRUE,dragon,ice,125,120,90,170,100,95,700,turboblaze,,,no-eggs,,,333,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/646-white.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10023.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out."
10024,keldeo-resolute,14,485,290,776,Colt pokemon,v,FALSE,TRUE,FALSE,yellow,quadruped,,slow,3,35,-1,80,FALSE,TRUE,water,fighting,91,72,90,129,90,108,580,justified,,,no-eggs,,,334,81,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/647-resolute.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10024.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"By blasting water from its hooves, it can glide across water. It excels at using leg moves while battling."
10025,meowstic-female,6,85,163,812,Constraint pokemon,vi,FALSE,FALSE,FALSE,blue,upright,,medium,75,70,4,20,TRUE,FALSE,psychic,,74,48,76,83,81,104,466,keen-eye,infiltrator,competitive,ground,,espurr,348,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10025.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10025.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust."
10026,aegislash-blade,17,530,250,816,Royal Sword pokemon,vi,FALSE,FALSE,FALSE,brown,blob,,medium,45,70,4,20,FALSE,TRUE,steel,ghost,60,140,50,140,50,60,500,stance-change,,,mineral,,doublade,349,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10026.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10026.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Generations of kings were attended by these pokemon, which used their spectral power to manipulate and control people and pokemon."
10027,pumpkaboo-small,3,35,67,845,Pumpkin pokemon,vi,FALSE,FALSE,FALSE,brown,ball,,medium,120,70,4,20,FALSE,FALSE,ghost,grass,44,66,70,44,55,56,335,pickup,frisk,insomnia,indeterminate,,,365,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710-small.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10027.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active."
10028,pumpkaboo-large,5,75,67,846,Pumpkin pokemon,vi,FALSE,FALSE,FALSE,brown,ball,,medium,120,70,4,20,FALSE,FALSE,ghost,grass,54,66,70,44,55,46,335,pickup,frisk,insomnia,indeterminate,,,365,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710-large.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10028.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active."
10029,pumpkaboo-super,8,150,67,847,Pumpkin pokemon,vi,FALSE,FALSE,FALSE,brown,ball,,medium,120,70,4,20,FALSE,FALSE,ghost,grass,59,66,70,44,55,41,335,pickup,frisk,insomnia,indeterminate,,,365,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710-super.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10029.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active."
10030,gourgeist-small,7,95,173,849,Pumpkin pokemon,vi,FALSE,FALSE,FALSE,brown,blob,,medium,60,70,4,20,FALSE,FALSE,ghost,grass,55,85,122,58,75,99,494,pickup,frisk,insomnia,indeterminate,,pumpkaboo,365,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711-small.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10030.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed."
10031,gourgeist-large,11,140,173,850,Pumpkin pokemon,vi,FALSE,FALSE,FALSE,brown,blob,,medium,60,70,4,20,FALSE,FALSE,ghost,grass,75,95,122,58,75,69,494,pickup,frisk,insomnia,indeterminate,,pumpkaboo,365,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711-large.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10031.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed."
10032,gourgeist-super,17,390,173,851,Pumpkin pokemon,vi,FALSE,FALSE,FALSE,brown,blob,,medium,60,70,4,20,FALSE,FALSE,ghost,grass,85,100,122,58,75,54,494,pickup,frisk,insomnia,indeterminate,,pumpkaboo,365,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711-super.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10032.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed."
10033,venusaur-mega,24,1555,281,4,Seed pokemon,i,FALSE,FALSE,FALSE,green,quadruped,grassland,medium-slow,45,70,1,20,TRUE,TRUE,grass,poison,80,100,123,122,120,80,625,thick-fat,,,monster,plant,ivysaur,1,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10033.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10033.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,The plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.
10034,charizard-mega-x,17,1105,285,8,Flame pokemon,i,FALSE,FALSE,FALSE,red,upright,mountain,medium-slow,45,70,1,20,FALSE,TRUE,fire,dragon,78,130,111,130,85,100,634,tough-claws,,,monster,dragon,charmeleon,2,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10034.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10034.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Spits fire that is hot enough to melt boulders. Known to cause forest fires unintentionally.
10035,charizard-mega-y,17,1005,285,9,Flame pokemon,i,FALSE,FALSE,FALSE,red,upright,mountain,medium-slow,45,70,1,20,FALSE,TRUE,fire,flying,78,104,78,159,115,100,634,drought,,,monster,dragon,charmeleon,2,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10035.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10035.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Spits fire that is hot enough to melt boulders. Known to cause forest fires unintentionally.
10036,blastoise-mega,16,1011,284,13,Shellfish pokemon,i,FALSE,FALSE,FALSE,blue,upright,waters-edge,medium-slow,45,70,1,20,FALSE,TRUE,water,,79,103,120,135,115,78,630,mega-launcher,,,monster,water1,wartortle,3,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10036.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10036.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A brutal pokemon with pressurized water jets on its shell. They are used for high speed tackles.
10037,alakazam-mega,12,480,270,106,Psi pokemon,i,FALSE,FALSE,FALSE,brown,humanoid,urban,medium-slow,50,70,2,20,TRUE,TRUE,psychic,,55,50,65,175,105,150,600,trace,,,humanshape,,kadabra,27,81,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10037.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10037.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Its brain can out­ perform a super­ computer. Its intelligence quotient is said to be 5,000."
10038,gengar-mega,14,405,270,150,Shadow pokemon,i,FALSE,FALSE,FALSE,purple,upright,cave,medium-slow,45,70,4,20,FALSE,TRUE,ghost,poison,60,65,80,170,95,130,600,shadow-tag,,,indeterminate,,haunter,40,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10038.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10038.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Under a full moon, this pokemon likes to mimic the shadows of people and laugh at their fright."
10039,kangaskhan-mega,22,1000,207,185,Parent pokemon,i,FALSE,FALSE,FALSE,brown,upright,grassland,medium,45,70,8,20,FALSE,TRUE,normal,,105,125,100,60,100,100,590,parental-bond,,,monster,,,53,94,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10039.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10039.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,The infant rarely ventures out of its mother's protective pouch until it is 3 years old.
10040,pinsir-mega,17,590,210,208,Stag Beetle pokemon,i,FALSE,FALSE,FALSE,brown,humanoid,forest,slow,45,70,4,25,FALSE,TRUE,bug,flying,65,155,120,65,90,105,600,aerilate,,,bug,,,62,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10040.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10040.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"If it fails to crush the victim in its pincers, it will swing it around and toss it hard."
